,app_num,1,pub_num
1066,12367487,935664,8088163
1067,11125312,941220,8088164
1068,11386642,941684,8088165
1069,12113063,949471,8088166
1070,12638692,952142,8088167
1071,12121084,958202,8088168
1072,12776571,959074,8088169
1073,11961125,960016,8088170
1074,11562940,960992,8088171
1075,11648686,962362,8088172
1076,12743095,962759,8088173
1077,12882570,963079,8088174
1078,12932229,963385,8088175
1079,13060937,963552,8088176
1080,13131437,963866,8088177
1081,13131449,964134,8088178
1082,13131466,964369,8088179
1083,11905089,964631,8088180
1084,13122486,964858,8088181
1085,13124958,965077,8088182
1086,11504828,965340,8088183
1087,12240993,966488,8088184
1088,12939014,966699,8088185
1089,11574773,967186,8088186
1090,12207978,967801,8088187
1091,13078461,968223,8088188
1092,13180493,968466,8088189
1093,12195463,968837,8088190
1094,13019564,969146,8088191
1095,12738654,969355,8088192
1096,11958326,969634,8088193
1097,12679220,969892,8088194
1098,11936549,970289,8088195
1099,11656913,970968,8088196
1100,11996615,971599,8088197
1101,12300370,976085,8088198
1102,12511834,976546,8088199
1103,12278471,977257,8088200
1104,12514611,977660,8088201
1105,12016359,978060,8088202
1106,12414874,978353,8088203
1107,11817659,978657,8088204
1108,12308638,979156,8088205
1109,12518345,979519,8088206
1110,12870374,979806,8088207
1111,11792936,980201,8088208
1112,10562819,980626,8088209
1113,13116517,980928,8088210
1114,10525068,981430,8088211
1115,11277897,982098,8088212
1116,12431356,982653,8088213
1117,11351416,983160,8088214
1118,12372404,983780,8088215
1119,12141381,984020,8088216
1120,11955468,984298,8088217
1121,11893759,984793,8088218
1122,11828392,986107,8088219
1123,12126334,986525,8088220
1124,13084521,989601,8088221
1125,11829215,990340,8088222
1126,11373408,990569,8088223
1127,12769321,991722,8088224
1128,12641712,991995,8088225
1129,11887092,993139,8088226
1130,11886208,993992,8088227
1131,12768851,994419,8088228
1132,11997670,994689,8088229
1133,12293189,995068,8088230
1134,12834046,995409,8088231
1135,11574469,995962,8088232
1136,12274556,996494,8088233
1137,11773900,996748,8088234
1138,11800922,999726,8088235
1139,12227028,1000371,8088236
1140,11635626,1000815,8088237
1141,11996206,1001301,8088238
1142,11887759,1001730,8088239
1143,12272236,1002037,8088240
1144,12477758,1002406,8088241
1145,12728720,1002648,8088242
1146,11212933,1003253,8088243
1147,11992130,1004321,8088244
1148,12099856,1004788,8088245
1149,12350380,1005236,8088246
1150,11371921,1005691,8088247
1151,11329170,1006032,8088248
1152,12277319,1006483,8088249
1153,12323976,1006722,8088250
1154,12445590,1007055,8088251
1155,12380631,1007488,8088252
1156,12743574,1007976,8088253
1157,12708585,1008193,8088254
1158,12105274,1008487,8088255
1159,12398799,1009287,8088256
1160,12254487,1010403,8088257
1161,12087223,1011074,8088258
1162,12349562,1011431,8088259
1163,11838253,1012152,8088260
1164,11803627,1012480,8088261
1165,12398340,1012826,8088262
1166,12372562,1013149,8088263
1167,12349764,1013382,8088264
1168,10556910,1013634,8088265
1169,12389676,1014207,8088266
1170,12060866,1014399,8088267
1171,12268022,1014692,8088268
1172,12854612,1015056,8088269
1173,12277822,1015461,8088270
1174,10578988,1017268,8088271
1175,12179853,1018286,8088272
1176,12226556,1018767,8088273
1177,11957949,1019126,8088274
1178,12122238,1019433,8088275
1179,12188386,1019788,8088276
1180,12137279,1020219,8088277
1181,12259207,1020667,8088278
1182,12108219,1020961,8088279
1183,12653157,1021454,8088280
1184,12289294,1021726,8088281
1185,13023807,1022113,8088282
1186,12475103,1022328,8088283
1187,12288825,1022656,8088284
1188,12387158,1022894,8088285
1189,12084144,1023380,8088286
1190,11545393,1023802,8088287
1191,12794803,1024327,8088288
1192,10522315,1025067,8088289
1193,12166408,1025536,8088290
1194,12393573,1026594,8088291
1195,12950107,1027495,8088292
1196,10903295,1029470,8088293
1197,12110542,1029876,8088294
1198,12018084,1030232,8088295
1199,11574570,1030615,8088296
1200,11995449,1030947,8088297
1201,12182076,1031268,8088298
1202,12955803,1032466,8088299
1203,11425561,1033632,8088300
1204,12632870,1034092,8088301
1205,11912383,1034447,8088302
1206,12463772,1035855,8088303
1207,12530075,1036073,8088304
1208,12035978,1036687,8088305
1209,12488771,1037919,8088306
1210,11916956,1038333,8088307
1211,10593137,1038670,8088308
1212,11933400,1039307,8088309
1213,12457311,1041506,8088310
1214,11573581,1041819,8088311
1215,13056225,1042147,8088312
1216,10864043,1042457,8088313
1217,11666010,1042984,8088314
1218,11993928,1043361,8088315
1219,11671185,1043601,8088316
1220,12948620,1044020,8088317
1221,11758463,1044435,8088318
1222,10599078,1044863,8088319
1223,12901549,1045309,8088320
1224,11720480,1045447,8088321
1225,11909364,1046957,8088322
1226,11679345,1047393,8088323
1227,12825656,1047895,8088324
1228,12743350,1048905,8088325
1229,12449260,1049545,8088326
1230,12520038,1049790,8088327
1231,12157768,1050248,8088328
1232,12876879,1050637,8088329
1233,13214900,1050999,8088330
1234,10585513,1051314,8088331
1235,12431604,1051705,8088332
1236,11273625,1052014,8088333
1237,13272242,1054131,8088334
1238,12295523,1054642,8088335
1239,12076482,1054990,8088336
1240,11576197,1055305,8088337
1241,12727180,1055526,8088338
1242,12528003,1056121,8088339
1243,11908170,1056584,8088340
1244,11881333,1057015,8088341
1245,11081395,1057410,8088342
1246,12249432,1059330,8088343
1247,11525558,1059562,8088344
1248,11575730,1060008,8088345
1249,12146304,1061526,8088346
1250,12920848,1061727,8088347
1251,12863334,1062021,8088348
1252,11853788,1062455,8088349
1253,12028582,1062817,8088350
1254,13061751,1063939,8088351
1255,11998470,1064266,8088352
1256,12742940,1064491,8088353
1257,10579595,1064831,8088354
1258,11754889,1065171,8088355
1259,11987953,1068190,8088356
1260,10536834,1068479,8088357
1261,10471302,1069255,8088358
1262,11628419,1069743,8088359
1263,12976317,1070691,8088360
1264,12976421,1071164,8088361
1265,10531867,1071655,8088362
1266,10356134,1072375,8088363
1267,12728183,1073856,8088364
1268,12414621,1074976,8088365
1269,12365345,1075519,8088366
1270,12469061,1075719,8088367
1271,12779023,1075948,8088368
1272,12377523,1077648,8088369
1273,12401291,1078030,8088370
1274,12140586,1079691,8088371
1275,12514735,1080754,8088372
1276,12142465,1081093,8088373
1277,12311921,1082403,8088374
1278,12847757,1082768,8088375
1279,13008165,1083248,8088376
1280,12080817,1083868,8088377
1281,12173465,1085065,8088378
1282,12443111,1086457,8088379
1283,12724386,1087354,8088380
1284,11418624,1088776,8088381
1285,11994363,1089413,8088382
1286,12891415,1090932,8088383
1287,12618896,1092122,8088384
1288,12141751,1096730,8088385
1289,11159919,1097075,8088386
1290,10960602,1098600,8088387
1291,10076674,1099448,8088388
1292,10111713,1100782,8088389
1293,11973468,1102130,8088390
1294,12409120,1102494,8088391
1295,12140415,1103752,8088392
1296,12822781,1104625,8088393
1297,12120953,1104867,8088394
1298,11295131,1105312,8088395
1299,12201736,1105876,8088396
1300,12824577,1106802,8088397
1301,12342744,1107035,8088398
1302,12007669,1107294,8088399
1303,12064487,1107866,8088400
1304,10576448,1108302,8088401
1305,11422029,1108564,8088402
1306,12281585,1109144,8088403
1307,11005463,1109542,8088404
1308,11524664,1110187,8088405
1309,11633804,1112352,8088406
1310,11852223,1113341,8088407
1311,13041619,1116617,8088408
1312,11558730,1117101,8088409
1313,12591921,1117470,8088410
1314,10550073,1117933,8088411
1315,12363302,1118202,8088412
1316,12212421,1118588,8088413
1317,11669630,1119256,8088414
1318,10431353,1119728,8088415
1319,12268590,1120379,8088416
1320,11803518,1120702,8088417
1321,12573791,1121090,8088418
1322,12898946,1121224,8088419
1323,10540095,1121560,8088420
1324,12824056,1121821,8088421
1325,12037074,1123847,8088422
1326,12374819,1124108,8088423
1327,12290861,1124397,8088424
1328,10681649,1125702,8088425
1329,12089653,1126412,8088426
1330,11891911,1126629,8088427
1331,11816982,1126832,8088428
1332,10581200,1127266,8088429
1333,12052411,1128294,8088430
1334,12049002,1128569,8088431
1335,12549760,1128838,8088432
1336,12512409,1129073,8088433
1337,12135914,1129431,8088434
1338,11277921,1130009,8088435
1339,11966986,1130278,8088436
1340,12451378,1130502,8088437
1341,11597438,1130821,8088438
1342,12202000,1131313,8088439
1343,10996066,1131966,8088440
1344,11376463,1132435,8088441
1345,12290911,1132730,8088442
1346,12570664,1133033,8088443
1347,11919236,1133391,8088444
1348,12021752,1133830,8088445
1349,11910534,1134215,8088446
1350,12477108,1134635,8088447
1351,12950203,1134941,8088448
1352,11794925,1135522,8088449
1353,12403956,1137988,8088450
1354,12404172,1138347,8088451
1355,12941088,1138716,8088452
1356,12319804,1139001,8088453
1357,11982486,1139165,8088454
1358,12247750,1139856,8088455
1359,12764297,1140405,8088456
1360,12834449,1140821,8088457
1361,12061845,1141441,8088458
1362,11753415,1141717,8088459
1363,12045250,1142616,8088460
1364,12187480,1143006,8088461
1365,12251739,1143333,8088462
1366,12423379,1143938,8088463
1367,12295083,1144609,8088464
1368,12448955,1144886,8088465
1369,12705218,1145106,8088466
1370,12074666,1145458,8088467
1371,12479974,1145965,8088468
1372,13069513,1146175,8088469
1373,13007634,1146675,8088470
1374,12130137,1147544,8088471
1375,11663949,1147947,8088472
1376,13023582,1148291,8088473
1377,12050688,1150158,8088474
1378,11038116,1150648,8088475
1379,12358151,1151263,8088477
1380,11159066,1151971,8088478
1381,11949536,1152845,8088479
1382,10674108,1153101,8088480
1383,11632773,1153565,8088481
1384,10478568,1153984,8088482
1385,11304498,1154618,8088483
1386,12230622,1156060,8088484
1387,11241541,1156331,8088485
1388,11407401,1157017,8088486
1389,12451358,1157495,8088487
1390,11241542,1157762,8088488
1391,11666191,1158455,8088489
1392,12605368,1158890,8088490
1393,11894061,1159214,8088491
1394,10797826,1159324,8088492
1395,12943903,1160008,8088493
1396,12153277,1160413,8088494
1397,12642209,1160732,8088495
1398,12196303,1161355,8088496
1399,12702376,1161738,8088497
1400,11752355,1162060,8088498
1401,11589338,1162394,8088499
1402,12269066,1162667,8088500
1403,12975546,1164835,8088501
1404,11858249,1165212,8088502
1405,12363035,1166174,8088503
1406,12158552,1166641,8088504
1407,12929797,1166970,8088505
1408,10943688,1167294,8088506
1409,12110051,1168233,8088507
1410,11340612,1168488,8088508
1411,12084650,1168714,8088509
1412,12730687,1169172,8088510
1413,12459721,1169550,8088511
1414,12140058,1169782,8088512
1415,11290774,1173105,8088513
1416,11088762,1173357,8088514
1417,12056515,1174092,8088515
1418,11282537,1174335,8088516
1419,10576421,1174696,8088517
1420,13121586,1175227,8088518
1421,12725789,1175522,8088519
1422,12278888,1176019,8088520
1423,11934618,1176378,8088521
1424,12439397,1176684,8088522
1425,12134456,1177041,8088523
1426,12810465,1177299,8088524
1427,12027070,1177571,8088525
1428,12334040,1177868,8088526
1429,12447577,1178187,8088527
1430,12515734,1178642,8088528
1431,12262849,1178879,8088529
1432,12336193,1179062,8088530
1433,12279638,1179258,8088531
1434,12299440,1179609,8088532
1435,11666767,1180018,8088533
1436,12453802,1180412,8088534
1437,10594858,1180755,8088535
1438,11662205,1181118,8088536
1439,12320183,1181570,8088537
1440,12578648,1181965,8088538
1441,12453603,1182382,8088539
1442,12161896,1182583,8088540
1443,12091191,1182957,8088541
1444,12059669,1183399,8088542
1445,12349309,1183977,8088543
1446,11830351,1184233,8088544
1447,12140617,1184750,8088545
1448,11630891,1185040,8088546
1449,11665506,1185585,8088547
1450,11876793,1186278,8088548
1451,11959492,1188338,8088549
1452,12181757,1188657,8088550
1453,12248219,1189018,8088551
1454,12289777,1189474,8088552
1455,12425706,1189787,8088553
1456,12656825,1190538,8088554
1457,12779420,1191105,8088555
1458,12783212,1192138,8088556
1459,12959147,1192467,8088557
1460,12093366,1194748,8088558
1461,12093473,1195457,8088559
1462,12094285,1196110,8088560
1463,12094291,1196579,8088561
1464,12280809,1197093,8088562
1465,11603698,1197575,8088563
1466,12263511,1197938,8088564
1467,12749289,1198391,8088565
1468,12053653,1198854,8088566
1469,11910285,1199133,8088567
1470,12572013,1199812,8088568
1471,10379462,1200717,8088569
1472,11405471,1201077,8088570
1473,12234027,1201368,8088571
1474,11597163,1202185,8088572
1475,12109653,1203262,8088573
1476,12182922,1203860,8088574
1477,12804284,1204177,8088575
1478,11587581,1208109,8088576
1479,12259920,1208766,8088577
1480,12546253,1209318,8088578
1481,11816167,1210191,8088579
1482,12227904,1211265,8088580
1483,12287725,1211768,8088581
1484,12296253,1212809,8088582
1485,12786194,1216341,8088583
1486,12444596,1217407,8088584
1487,10577177,1217855,8088585
1488,10623802,1218137,8088586
1489,11885336,1218918,8088587
1490,12326997,1219375,8088588
1491,12480076,1220479,8088589
1492,11646706,1220803,8088590
1493,12300523,1221310,8088591
1494,12444281,1221544,8088592
1495,12244723,1221823,8088593
1496,12724780,1222303,8088594
1497,12660884,1222614,8088595
1498,11973772,1223455,8088596
1499,11884448,1224313,8088597
1500,10729172,1224763,8088598
1501,12407529,1225173,8088599
1502,12443503,1225612,8088600
1503,12267825,1225959,8088601
1504,10679305,1226671,8088602
1505,12440193,1226904,8088603
1506,11906704,1228161,8088604
1507,10537118,1229080,8088605
1508,12858658,1229546,8088606
1509,12875084,1230913,8088607
1510,12751985,1242732,8088608
1511,10590870,1243040,8088609
1512,12240986,1243833,8088610
1513,12784760,1244917,8088611
1514,12604985,1245352,8088612
1515,12773317,1245642,8088613
1516,11985183,1247351,8088614
1517,11631846,1248631,8088615
1518,11940315,1249043,8088616
1519,12010421,1255959,8088617
1520,12240604,1257660,8088618
1521,11969799,1259745,8088619
1522,10577084,1259956,8088620
1523,11901275,1260371,8088621
1524,12331117,1260772,8088622
1525,10546849,1260980,8088623
1526,10584425,1261252,8088624
1527,12299165,1261742,8088625
1528,12530795,1262122,8088626
1529,11008851,1262532,8088627
1530,10262349,1262785,8088628
1531,11248039,1263384,8088629
1532,12567186,1263817,8088630
1533,12125201,1264380,8088631
1534,12494977,1264923,8088632
1535,12592735,1265232,8088633
1536,12617705,1265713,8088634
1537,12445717,1266056,8088635
1538,12947850,1266480,8088636
1539,12435333,1266669,8088637
1540,11687223,1267214,8088638
1541,11978453,1267416,8088639
1542,12953721,1267827,8088640
1543,12993252,1271268,8088641
1544,12350715,1271711,8088642
1545,12355541,1272046,8088643
1546,12954316,1272483,8088644
1547,12886614,1273237,8088645
1548,12692383,1273677,8088646
1549,12783855,1273919,8088647
1550,12840656,1274204,8088648
1551,12299446,1274714,8088649
1552,12506245,1275115,8088650
1553,12232298,1275501,8088651
1554,12949389,1275753,8088652
1555,12604318,1276096,8088653
1556,12753194,1276407,8088654
1557,13081525,1277026,8088655
1558,12541484,1277351,8088656
1559,12785829,1277695,8088657
1560,12431298,1278280,8088658
1561,12769306,1278653,8088659
1562,12968817,1279580,8088660
1563,12652548,1279805,8088661
1564,13149812,1280089,8088662
1565,13005894,1280306,8088663
1566,11873062,1280679,8088664
1567,12228386,1281033,8088665
1568,11898830,1281337,8088666
1569,12291263,1281799,8088667
1570,12700088,1282395,8088668
1571,12078099,1282718,8088669
1572,12081297,1283288,8088670
1573,12529482,1283825,8088671
1574,12999452,1284115,8088672
1575,12971854,1284519,8088673
1576,12743852,1285119,8088674
1577,12562734,1285478,8088675
1578,11413073,1285858,8088676
1579,12458337,1286490,8088677
1580,12631286,1286872,8088678
1581,12563074,1287297,8088679
1582,12572091,1293429,8088680
1583,12572194,1299171,8088681
1584,12572232,1304912,8088682
1585,12080166,1310657,8088683
1586,12025644,1311508,8088684
1587,12702525,1311901,8088685
1588,12226422,1312178,8088686
1589,12491826,1312466,8088687
1590,12940920,1312759,8088688
1591,12395094,1312918,8088689
1592,12415406,1313148,8088690
1593,12393893,1313507,8088691
1594,12575754,1314926,8088692
1595,11542138,1315196,8088693
1596,11857288,1315506,8088694
1597,10309360,1315957,8088695
1598,10277614,1316281,8088696
1599,12233427,1317168,8088697
1600,12293375,1317571,8088698
1601,12030225,1317895,8088699
1602,12430278,1318100,8088700
1603,12515873,1318423,8088701
1604,12235379,1319312,8088702
1605,12239288,1319665,8088703
1606,12741142,1320031,8088704
1607,12117805,1320626,8088705
1608,12432278,1321133,8088706
1609,12640747,1321804,8088707
1610,12594983,1322507,8088708
1611,12226019,1323237,8088709
1612,12639137,1323633,8088710
1613,12276942,1324391,8088711
1614,12190078,1324906,8088712
1615,11630478,1325310,8088713
1616,12095901,1325726,8088714
1617,12270820,1326090,8088715
1618,12252927,1326856,8088716
1619,12252935,1333327,8088717
1620,12980510,1339797,8088718
1621,11229254,1340075,8088719
1622,12322790,1340944,8088720
1623,12887326,1341381,8088721
1624,12785677,1343942,8088722
1625,12614622,1344396,8088723
1626,12801032,1344908,8088724
1627,12524513,1345261,8088725
1628,10518914,1345629,8088726
1629,12367267,1346550,8088727
1630,11993253,1347670,8088728
1631,12095697,1348051,8088729
1632,11580472,1348489,8088730
1633,12496910,1348914,8088731
1634,12658122,1349846,8088732
1635,11774185,1350207,8088733
1636,10761481,1352068,8088734
1637,12738634,1353433,8088735
1638,12446216,1353783,8088736
1639,10817718,1354114,8088737
1640,12743920,1354939,8088738
1641,11919640,1355456,8088739
1642,12387501,1355719,8088740
1643,11596028,1355964,8088741
1644,10513643,1357766,8088742
1645,12053508,1358237,8088743
1646,12553355,1358689,8088744
1647,12706794,1359062,8088745
1648,12687429,1359381,8088746
1649,11792011,1361779,8088747
1650,12259155,1362185,8088748
1651,12333559,1362376,8088749
1652,12704226,1362948,8088750
1653,12851273,1363252,8088751
1654,12419950,1363414,8088752
1655,12188138,1363703,8088753
1656,12388295,1364084,8088754
1657,11348608,1364802,8088755
1658,11659582,1367123,8088756
1659,11665556,1367609,8088757
1660,10983887,1368132,8088758
1661,11591324,1368699,8088759
1662,12355692,1371916,8088760
1663,12158339,1372356,8088761
1664,12636316,1372670,8088762
1665,11594963,1374482,8088763
1666,12823654,1374958,8088764
1667,12881820,1375481,8088765
1668,12209738,1375956,8088766
1669,12443103,1376557,8088767
1670,12854094,1377111,8088768
1671,10586501,1378883,8088769
1672,12217496,1381429,8088770
1673,12510809,1382308,8088771
1674,12517691,1384040,8088772
1675,11416773,1384492,8088773
1676,12831787,1384919,8088774
1677,12722720,1386476,8088775
1678,12297349,1386864,8088776
1679,12310490,1387718,8088777
1680,12369477,1388166,8088778
1681,12067939,1388610,8088779
1682,11910781,1389006,8088780
1683,12356498,1389764,8088781
1684,12463624,1390790,8088782
1685,13082259,1394723,8088783
1686,12713695,1395129,8088784
1687,12634992,1396926,8088785
1688,11937421,1397502,8088786
1689,11596296,1402416,8088787
1690,12281728,1403422,8088788
1691,12046024,1404126,8088789
1692,12092625,1405284,8088790
1693,12293608,1409073,8088791
1694,12417891,1409360,8088792
1695,12228421,1410053,8088793
1696,12945575,1410726,8088794
1697,12293566,1412364,8088795
1698,11909802,1412836,8088796
1699,12490735,1413111,8088797
1700,12701528,1413520,8088798
1701,10910912,1413938,8088799
1702,10598281,1414337,8088800
1703,12119150,1414694,8088801
1704,12603194,1415510,8088802
1705,12498782,1416089,8088803
1706,12097307,1418105,8088804
1707,11687398,1418595,8088805
1708,11431155,1420047,8088806
1709,11807403,1421457,8088807
1710,12724028,1421924,8088808
1711,12685695,1422363,8088809
1712,12067719,1422714,8088810
1713,12830733,1423067,8088811
1714,12281314,1423471,8088812
1715,12873565,1423833,8088813
1716,10157969,1425112,8088814
1717,12939234,1426036,8088815
1718,12796787,1427008,8088816
1719,12737807,1427816,8088817
1720,12368167,1428251,8088818
1721,12448668,1428484,8088819
1722,10692563,1428673,8088820
1723,12659695,1430518,8088821
1724,12169532,1431536,8088822
1725,11818094,1431986,8088823
1726,12191176,1432311,8088824
1727,10416378,1432707,8088825
1728,12103396,1433005,8088826
1729,12477562,1433580,8088827
1730,12826842,1434023,8088828
1731,12584648,1434968,8088829
1732,12685947,1435219,8088830
1733,12664481,1435751,8088831
1734,11784508,1436090,8088832
1735,12226597,1438433,8088833
1736,12874786,1438755,8088834
1737,11659674,1439836,8088835
1738,12656769,1440312,8088836
1739,12309435,1440607,8088837
1740,12393192,1440817,8088838
1741,12911010,1441236,8088839
1742,12272252,1441490,8088840
1743,12578239,1442596,8088841
1744,11099075,1442901,8088842
1745,13087572,1443765,8088843
1746,13088052,1445380,8088844
1747,12599352,1445771,8088845
1748,12233239,1446314,8088846
1749,12092276,1447365,8088847
1750,12670356,1448307,8088848
1751,12639106,1449656,8088849
1752,11755159,1450008,8088850
1753,11535287,1450385,8088851
1754,12510675,1450695,8088852
1755,11643294,1451087,8088853
1756,11846971,1451621,8088854
1757,12404313,1453694,8088855
1758,12617919,1453964,8088856
1759,12835609,1454452,8088857
1760,12689063,1456679,8088858
1761,12755109,1456871,8088859
1762,11062482,1457481,8088860
1763,12601813,1457941,8088861
1764,12426399,1458254,8088862
1765,11794177,1458734,8088863
1766,12116252,1459078,8088864
1767,11660307,1459343,8088865
1768,12440813,1459693,8088866
1769,11888876,1460092,8088867
1770,11955437,1474553,8088868
1771,11996383,1475586,8088869
1772,12529580,1475911,8088870
1773,12514547,1476531,8088871
1774,12622889,1477146,8088872
1775,12337004,1477811,8088873
1776,12309437,1478272,8088874
1777,11596865,1478583,8088875
1778,12200702,1479069,8088876
1779,12369895,1479377,8088877
1780,12863521,1479972,8088878
1781,11985448,1480269,8088880
1782,12145871,1480880,8088881
1783,11391093,1481212,8088882
1784,12673846,1481551,8088883
1785,12680448,1481837,8088884
1786,11917365,1482154,8088885
1787,10406156,1482424,8088886
1788,11783926,1483896,8088887
1789,12893663,1485030,8088888
1790,10510959,1485362,8088889
1791,12239579,1485699,8088890
1792,11576023,1486196,8088891
1793,12210992,1486752,8088892
1794,12400955,1487069,8088893
1795,12612173,1487408,8088894
1796,11869883,1487794,8088895
1797,12089806,1488073,8088896
1798,12109628,1488822,8088897
1799,12397026,1489448,8088898
1800,11917335,1490271,8088899
1801,12294278,1490925,8088900
1802,12325052,1491318,8088901
1803,10968821,1491610,8088902
1804,11565729,1492404,8088903
1805,12192847,1492658,8088904
1806,12405058,1495063,8088905
1807,13150656,1496044,8088906
1808,12061548,1496827,8088907
1809,11432304,1497635,8088908
1810,12800205,1498614,8088909
1811,12776893,1499109,8088910
1812,12912072,1499648,8088911
1813,10539241,1500168,8088912
1814,12096216,1502297,8088913
1815,12498020,1502900,8088914
1816,12903600,1503737,8088915
1817,10591653,1504994,8088916
1818,12128893,1505632,8088917
1819,11199866,1506118,8088918
1820,11893212,1507031,8088919
1821,12404365,1507551,8088920
1822,12905769,1507913,8088921
1823,12302836,1508309,8088922
1824,11775216,1508645,8088923
1825,12585057,1509280,8088924
1826,11940654,1509746,8088925
1827,12122774,1510242,8088926
1828,12223105,1510442,8088927
1829,11499901,1510880,8088928
1830,12094038,1512800,8088929
1831,12554023,1513255,8088930
1832,12822829,1513677,8088931
1833,12427077,1514353,8088932
1834,11971951,1514614,8088933
1835,12144000,1514821,8088934
1836,10587054,1515544,8088935
1837,12720822,1515886,8088936
1838,12832701,1516236,8088937
1839,12340888,1516528,8088938
1840,12676289,1516821,8088939
1841,11731577,1517146,8088940
1842,12149336,1517586,8088941
1843,12298568,1519240,8088942
1844,12353584,1519794,8088943
1845,11523556,1527373,8088944
1846,12965509,1527774,8088945
1847,11719461,1528392,8088946
1848,12223494,1528742,8088947
1849,12965521,1529082,8088948
1850,12026567,1529586,8088949
1851,12935934,1530020,8088950
1852,11998834,1530342,8088951
1853,12374411,1531348,8088952
1854,12628795,1531600,8088953
1855,12668232,1531977,8088954
1856,12668236,1532300,8088955
1857,13006547,1532677,8088956
1858,11628269,1532977,8088957
1859,12423452,1533301,8088958
1860,13053388,1533459,8088959
1861,12446793,1533850,8088960
1862,12005281,1534090,8088961
1863,11813935,1534727,8088962
1864,12383347,1535013,8088963
1865,12162110,1535204,8088964
1866,12571661,1535481,8088965
1867,10593173,1536532,8088966
1868,12473952,1537210,8088967
1869,12463246,1538601,8088968
1870,11911653,1539509,8088969
1871,12069091,1539997,8088970
1872,11885988,1540167,8088971
1873,12416327,1540798,8088972
1874,12877410,1542341,8088973
1875,12565799,1542833,8088974
1876,11980276,1543411,8088975
1877,11360355,1544056,8088976
1878,12207620,1545064,8088977
1879,11883134,1545360,8088978
1880,12875946,1545666,8088979
1881,12398761,1546638,8088980
1882,12102888,1547122,8088981
1883,12367824,1547354,8088982
1884,12794133,1548296,8088983
1885,12571860,1548592,8088984
1886,12425214,1549146,8088985
1887,12558098,1549455,8088986
1888,12902718,1549782,8088987
1889,12386608,1550037,8088988
1890,12826111,1551268,8088989
1891,13118110,1551733,8088990
1892,12251162,1552240,8088991
1893,12703561,1552496,8088992
1894,13151623,1552816,8088993
1895,11963176,1553153,8088994
1896,12196568,1554019,8088995
1897,12439526,1554303,8088996
1898,12419634,1554702,8088997
1899,12185348,1555430,8088998
1900,12316447,1556063,8088999
1901,12247734,1556589,8089000
1902,12497713,1556988,8089001
1903,12489460,1557383,8089002
1904,12057654,1557690,8089003
1905,12232889,1557931,8089004
1906,12077175,1558162,8089005
1907,11450583,1558334,8089006
1908,12331444,1558612,8089007
1909,12207427,1558909,8089008
1910,11979054,1559147,8089009
1911,12548443,1559433,8089010
1912,12632953,1559688,8089011
1913,12443811,1559951,8089012
1914,11569412,1560398,8089013
1915,12443325,1560779,8089014
1916,12113382,1561260,8089015
1917,12461638,1561509,8089016
1918,12393384,1561900,8089017
1919,12270241,1562268,8089018
1920,12636882,1562471,8089019
1921,12441191,1562758,8089020
1922,12394784,1563137,8089021
1923,12367489,1563399,8089023
1924,12212001,1563806,8089024
1925,12032630,1563995,8089025
1926,11216424,1564504,8089026
1927,10842788,1565423,8089027
1928,11782057,1565741,8089028
1929,11344761,1566209,8089029
1930,12272256,1585735,8089030
1931,12071816,1586551,8089031
1932,11553966,1587029,8089032
1933,12214477,1587466,8089033
1934,12425844,1587932,8089034
1935,12424333,1588189,8089035
1936,12433598,1588429,8089036
1937,12561204,1588902,8089037
1938,12109324,1589118,8089038
1939,11253406,1589307,8089039
1940,12482386,1589693,8089040
1941,12345158,1589928,8089041
1942,12323783,1590261,8089042
1943,12628259,1590612,8089043
1944,12638311,1590895,8089044
1945,12308468,1591423,8089045
1946,12233805,1591767,8089046
1947,12472580,1592135,8089047
1948,12625292,1592359,8089048
1949,12391835,1592973,8089049
1950,12621689,1593308,8089050
1951,12711966,1593587,8089051
1952,12423066,1594068,8089052
1953,12590502,1594348,8089053
1954,12499669,1594630,8089054
1955,12031696,1597334,8089055
1956,12393049,1597840,8089056
1957,10577207,1598194,8089057
1958,12064367,1598554,8089058
1959,12944312,1598755,8089059
1960,12507253,1599073,8089060
1961,12227932,1599329,8089061
1962,11087881,1599788,8089062
1963,12336999,1600280,8089063
1964,12355009,1601651,8089064
1965,12529286,1602005,8089065
1966,12724475,1602282,8089066
1967,12318452,1603446,8089067
1968,11582886,1603774,8089068
1969,12194730,1604092,8089069
1970,11674608,1605491,8089070
1971,11683272,1605825,8089071
1972,12788163,1606150,8089072
1973,12877269,1606769,8089073
1974,12064228,1607080,8089074
1975,12426104,1607552,8089075
1976,12296234,1608724,8089077
1977,12412902,1609491,8089078
1978,12145252,1609852,8089079
1979,12508033,1610184,8089080
1980,12404807,1610761,8089081
1981,12917082,1611073,8089082
1982,11403266,1611786,8089083
1983,12098263,1611965,8089084
1984,12393559,1615151,8089085
1985,12581755,1615744,8089086
1986,12621292,1616039,8089087
1987,12687337,1616270,8089088
1988,12702326,1616512,8089089
1989,11191111,1617208,8089090
1990,12487314,1617952,8089091
1991,12593826,1618231,8089092
1992,11061785,1618512,8089093
1993,12466909,1618992,8089094
1994,12860154,1619277,8089095
1995,11470316,1620021,8089096
1996,10329982,1620438,8089097
1997,12563063,1620894,8089098
1998,12563077,1626589,8089099
1999,12567528,1632678,8089100
2000,12567586,1638366,8089101
2001,12567597,1644451,8089102
2002,12567609,1650542,8089103
